chapter,heading,description
93,9303,"SPORTING SHOTGUNS AND RIFLES, MUZZLE LOADING FIREARMS, VERY PISTOLS AND SIMILAR DEVICES, PISTOLS AND REVOLVERS FIRING BLANK AMMUNITION, ETC."
93,9304,"ARMS NESOI (INCLUDING SPRING, AIR OR GAS GUNS AND PISTOLS, BUT EXCLUDING SWORDS, BAYONETS AND SIMILAR ARMS)"
93,9305,"PARTS AND ACCESSORIES OF ARMS (MILITARY WEAPONS, PISTOLS, REVOLVERS, SHOTGUNS, RIFLES ETC.) OF HEADINGS 9301 TO 9304"
93,9306,"BOMBS, GRENADES, TORPEDOES AND SIMILAR MUNITIONS OF WAR AND PARTS THEREOF; CARTRIDGES AND OTHER AMMUNITION AND PROJECTILES AND PARTS THEREOF"
93,9307,"SWORDS, CUTLASSES, BAYONETS, LANCES AND SIMILAR ARMS AND PARTS THEREOF AND SCABBARDS AND SHEATHS THEREFOR"
94,9401,"SEATS (OTHER THAN BARBER, DENTAL AND SIMILAR CHAIRS), WHETHER OR NOT CONVERTIBLE INTO BEDS, AND PARTS THEREOF"
94,9402,"MEDICAL, SURGICAL, DENTAL OR VETERINARY FURNITURE; BARBERS' AND SIMILAR CHAIRS HAVING ROTATING, RECLINING AND ELEVATING MOVEMENTS; PARTS THEREOF"
94,9403,"FURNITURE, NESOI (OTHER THAN SEATS, MEDICAL, SURGICAL, DENTAL OR VETERINARY FURNITURE) AND PARTS THEREOF"
94,9404,MATTRESS SUPPORTS; ARTICLES OF BEDDING AND SIMILAR FURNISHINGS WITH SPRINGS OR STUFFED OR INTERNALLY FITTED WITH MATERIAL OR OF RUBBER OR PLASTICS
94,9405,LAMPS AND LIGHTING FITTINGS AND PARTS THEREOF NESOI; ILLUMINATED SIGNS ETC. WITH A FIXED LIGHT SOURCE AND PARTS THEREOF NESOI
94,9406,PREFABRICATED BUILDINGS
95,9503,TOYS NESOI; SCALE MODELS ETC.; PUZZLES; PARTS AND ACCESSORIES THEREOF
95,9504,"VIDEO GAME CONSOLES AND MACHINES, ARTICLES FOR ARCADE, TABLE OR PARLOR GAMES, INCL PINBALL MACHINES, BILLIARDS ETC; AUTO BOWLING ALLEY EQUIP; PARTS"
95,9505,"FESTIVE, CARNIVAL OR OTHER ENTERTAINMENT ARTICLES, INCLUDING MAGIC TRICKS AND PRACTICAL JOKE ARTICLES; PARTS AND ACCESSORIES THEREOF"
95,9506,ARTICLES AND EQUIPMENT FOR GENERAL PHYSICAL EXERCISE ETC. OR OUTDOOR GAMES NESOI; SWIMMING POOLS AND WADING POOLS; PARTS AND ACCESSORIES THEREOF
95,9507,"FISHING RODS, LINE FISHING TACKLE; NETS (FISH LANDING, BUTTERFLY ETC.); HUNTING DECOY BIRDS ETC.; PARTS AND ACCESSORIES THEREOF"
95,9508,"MERRY-GO-ROUNDS, BOAT-SWINGS, SHOOTING GALLERIES AND OTHER FAIRGROUND AMUSEMENTS; TRAVELING CIRCUSES, THEATERS, ETC.; PARTS AND ACCESSORIES THEREOF"
96,9601,"WORKED IVORY, BONE, TORTOISE-SHELL, HORN, CORAL AND OTHER ANIMAL CARVING MATERIAL AND ARTICLES THEREOF (INCLUDING ARTICLES OBTAINED BY MOLDING)"
96,9602,"WORKED VEGETABLE OR MINERAL CARVING MATERIALS ETC.; MOLDED OR CARVED ARTICLES OF WAX, STEARIN, GUM, RESIN ETC. NESOI; UNHARDENED GELATIN AND ARTICLES"
96,9603,"BROOMS, BRUSHES, HAND-OPERATED FLOOR SWEEPERS, NOT MOTORIZED, MOPS AND FEATHER DUSTERS; PREPARED KNOTS AND TUFTS; PAINT PADS AND ROLLERS; SQUEEGEES"
96,9604,HAND SIEVES AND HAND RIDDLES
96,9605,"TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING (OTHER THAN SPECIFIED MANICURE AND PEDICURE SETS)"
96,9606,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESS STUDS, BUTTON MOLDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS"
96,9607,SLIDE FASTENERS AND PARTS THEREOF
96,9608,BALL POINT PENS; SOFT TIPPED PENS AND MARKERS; FOUNTAIN PENS AND OTHER PENS; DUPLICATING STYLOS; MECHANICAL PENCILS; PEN-HOLDERS ETC.; PARTS THEREOF
96,9609,"PENCILS (WITH ENCASED LEAD) NESOI, CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS"
96,9610,"SLATES AND BOARDS, WITH WRITING OR DRAWING SURFACES, WHETHER OR NOT FRAMED"
96,9611,"DATE, SEALING OR NUMBERING STAMPS, ETC. (INCLUDING DEVICES FOR PRINTING, ETC. LABELS) FOR HAND USE; HAND-OPERATED COMPOSING STICKS AND PRINTING SETS"
96,9612,"TYPEWRITER OR SIMILAR RIBBONS, INKED OR OTHERWISE PREPARED FOR GIVING IMPRESSIONS; INK PADS, INKED OR NOT"
96,9613,"CIGARETTE LIGHTERS AND OTHER LIGHTERS, WHETHER OR NOT MECHANICAL OR ELECTRICAL, AND PARTS THEREOF OTHER THAN FLINTS AND WICKS"
96,9614,"SMOKING PIPES (INCLUDING PIPE BOWLS) AND CIGAR OR CIGARETTE HOLDERS, AND PARTS THEREOF"
96,9615,"COMBS, HAIR-SLIDES AND THE LIKE; HAIRPINS, CURLING PINS, CURLING GRIPS, HAIR-CURLERS AND THE LIKE (EXCLUDING ELECTRICALLY OPERATED), AND PARTS THEREOF"
96,9616,"SCENT AND SIMILAR TOILET SPRAYERS, AND MOUNTS AND HEADS THEREFOR; POWDER-PUFFS AND PADS FOR THE APPLICATION OF COSMETICS OR TOILET PREPARATIONS"
96,9617,"VACUUM FLASKS AND OTHER VACUUM VESSELS, COMPLETE WITH CASES; PARTS THEREOF OTHER THAN GLASS INNERS"
96,9618,TAILORS' DUMMIES AND OTHER MANNEQUINS; AUTOMATONS AND OTHER ANIMATED DISPLAYS FOR SHOP WINDOW DRESSING
96,9619,"SANITARY TOWELS (PADS) AND TAMPONS, DIAPERS AND DIAPER LINERS FOR BABIES AND SIMILAR ARTICLES, OF ANY MATERIAL"
96,9620,"MONOPODS, BIPODS, TRIPODS AND SIMILAR ARTICLES"
97,9701,"PAINTINGS, DRAWINGS AND PASTELS, EXECUTED BY HAND AS WORKS OF ART; COLLAGES AND SIMILAR DECORATIVE PLAQUES"
97,9702,"ORIGINAL ENGRAVINGS, PRINTS AND LITHOGRAPHS, FRAMED OR NOT FRAMED"
97,9703,"ORIGINAL SCULPTURES AND STATUARY, IN ANY MATERIAL"
97,9704,"POSTAGE OR REVENUE STAMPS, STAMP-POSTMARKS, FIRST-DAY COVERS, POSTAL STATIONARY (STAMPED) ETC., USED OR UNUSED, OTHER THAN THOSE OF HEADING 4907"
97,9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST"
97,9706,ANTIQUES OF AN AGE EXCEEDING ONE HUNDRED YEARS
98,9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED"
98,9802,"EXPORTS OF ARTICLES DONATED FOR RELIEF OR CHARITY, NESOI; IMPORTS OF ARTICLES EXPORTED AND RETURNED, ADVANCED OR IMPROVED ABROAD,EXCEPT UNDER WARRANTY"
98,9803,EXPORTS OF MILITARY WEARING APPAREL; EXPORTS OF MILITARY EQUIPMENT NOT IDENTIFIED BY KIND
98,9804,PERSONAL EXEMPTIONS EXTENDED TO RESIDENTS AND NONRESIDENTS
98,9805,PERSONAL EXEMPTIONS EXTENDED TO UNITED STATES PERSONNEL AND EVACUEES
98,9806,PERSONAL EXEMPTIONS EXTENDED TO DISTINGUISHED VISITORS AND TO PERSONNEL OF FOREIGN GOVERNMENTS OR INTERNATIONAL ORGANIZATIONS
98,9807,OTHER PERSONAL EXEMPTIONS
98,9808,IMPORTATIONS OF THE UNITED STATES GOVERNMENT
98,9809,"EXPORT TRANSACTIONS VALUED NOT MORE THAN $20,001, NOT INDENTIFIED BY KIND"
98,9810,"IMPORTATIONS OF RELIGIOUS, EDUCATIONAL, SCIENTIFIC AND OTHER INSTITUTIONS"
98,9811,SAMPLES FOR SOLICITING ORDERS
98,9812,IMPORTS OF ARTICLES ADMITTED FREE OF DUTY UNDER BOND FOR PERMANENT EXHIBITION
98,9813,ARTICLES ADMITTED TEMPORARILY FREE OF DUTY UNDER BOND
98,9814,IMPORTS OF TEA ADMITTED FREE OF DUTY UNDER BOND
98,9815,PRODUCTS OF AMERICAN FISHERIES
98,9816,NONCOMMERCIAL IMPORTATIONS OF LIMITED VALUE
98,9817,"IMPORTS OF ARTICLES ADMITTED FREE OF DUTY UNDER SPECIAL CLASSIFICATION PROVISIONS, NESOI"
98,9818,"EQUIP/PTS THEREOF, INCL BOATS PURCHSD FR OR REPAIRPTS O MTLS TO BE USED, EXPENSES OF REPAIRS MADE INFOREIGN CNTRY, VSSL DESC US NOTE 1 OF THIS SUBCHAP"
98,9819,TEXTILE AND APPAREL GOODS ELIGIBLE FOR SPECIAL TARIFF BENEFITS UNDE THE AFRICAN GROWTH AND OPPORTUNITY ACT (AGOA)
98,9820,GOODS ELIGIBLE FOR SPECIAL TARIFF BENEFITS UNDER THE UNITED STATES-CARIBBEAN BASIN TRADE PARTNERSHIP ACT (CBTPA)
98,9822,PROVISIONS ESTABLISHED PURSUANT TO FREE TRADE AGREEMENTS
